n_shots,n_ways,n_query,source_dataset,target_dataset,ood_dataset,split,loss_type,fisher_coeff,act_type,lbfgs_iters,backbone_arch,backbone_method,rng_seed,task_id,id_accuracy,id_max_p_apr,id_max_p_auroc,id_max_alp_apr,id_max_alp_auroc,id_diff_ent_apr,id_diff_ent_auroc,id_mi_apr,id_mi_auroc,ood_max_p_apr,ood_max_p_auroc,ood_alpha0_apr,ood_alpha0_auroc,ood_diff_entropy_apr,ood_mi_apr,ood_diff_entropy_auroc,ood_mi_auroc
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,10,0.81,0.9415340817715099,0.7576348278102665,0.8813489669711092,0.6205328135152696,0.8135237614983681,0.4658869395711501,0.7879040129958057,0.39636127355425604,0.9475835687830518,0.9196,0.6876502045429784,0.5972,0.8582864925606868,0.7023814284619958,0.8169,0.6184000000000001
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,11,0.81,0.951444969671738,0.8128654970760234,0.9252965137554556,0.7381416504223521,0.8862242171320709,0.6114359974009097,0.7500156631961019,0.368421052631579,0.5842833267867272,0.4433,0.4421893177434254,0.4268,0.4306764576987375,0.43855187101928217,0.3815,0.42369999999999997
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,12,0.82,0.912768958525148,0.712059620596206,0.8798277639344195,0.6544715447154472,0.8396910802618431,0.5508130081300813,0.8050539585220295,0.44579945799458004,0.7683706654620233,0.6663,0.42454345539464433,0.34280000000000005,0.557082655687235,0.4427987464465062,0.4502,0.35609999999999997
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,13,0.85,0.9218348463378515,0.659607843137255,0.9075181648982642,0.6211764705882353,0.8915221382632141,0.563921568627451,0.8752268056185961,0.5254901960784314,0.7684961760975646,0.7486,0.6278689689914791,0.5974999999999999,0.7440754915973462,0.6452887902308665,0.7009000000000001,0.613
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,14,0.8,0.9667736798241492,0.870625,0.96365738000653,0.8618750000000001,0.9459470550636262,0.809375,0.8575481385017414,0.55125,0.5149605859008057,0.35139999999999993,0.3900152221193314,0.3208,0.4883720794378798,0.39196389253405234,0.3716,0.3295
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,15,0.81,0.9142304994914514,0.7095516569200779,0.9055055777771412,0.6874593892137753,0.8757960058641421,0.6166341780376868,0.8556992288710572,0.5445094217024041,0.7183610762996775,0.6424000000000002,0.4405543698430899,0.3259,0.5410514853666679,0.4541112347005622,0.4207,0.3395
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,16,0.74,0.9242722520789166,0.7926195426195426,0.9197252886081657,0.7811850311850312,0.8699181906160247,0.6772349272349273,0.7951192630888027,0.5389812889812889,0.43767411176033116,0.3155,0.3572711842159501,0.236,0.3714278943628957,0.35773106542842636,0.27370000000000005,0.2386
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,17,0.9,0.9463220991653696,0.6422222222222222,0.940319664974747,0.6266666666666668,0.9109593913995013,0.5155555555555555,0.9162724924071979,0.5144444444444444,0.8918606615334846,0.8663000000000001,0.41821797397063737,0.3722,0.663660398785677,0.436297357434366,0.5972,0.3928999999999999
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,18,0.65,0.8366520897832619,0.705054945054945,0.7735951442815467,0.6254945054945056,0.6991938608283783,0.5318681318681318,0.6675349672246063,0.49230769230769234,0.5912338856275344,0.526,0.5502803622677921,0.5199,0.6213435423372295,0.5555405469350527,0.5589000000000001,0.5226999999999999
20,5,20,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,19,0.81,0.9690868275649662,0.8719948018193632,0.951818944911184,0.8219623131903834,0.907499847105304,0.6933073424301495,0.7924539206679191,0.4528914879792073,0.4732974284272371,0.35050000000000003,0.45701156598448783,0.4364,0.43944530048340397,0.45035494258721664,0.37689999999999996,0.4334
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,0,0.72,0.8795437277824324,0.716931216931217,0.8672863924509614,0.6957671957671958,0.8222040471246413,0.6084656084656085,0.7325721970269473,0.4744268077601411,0.4923780656393983,0.33813333333333334,0.4734485727500449,0.4487111111111111,0.4949669667068541,0.47312163219365716,0.4069333333333333,0.44906666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.7733333333333333,0.9411402385556619,0.8123732251521298,0.8936156653111387,0.6957403651115619,0.7756501365115015,0.4513184584178499,0.7154989919289609,0.3286004056795132,0.4896286036651918,0.4234666666666667,0.5266868353002137,0.4695111111111111,0.5215906002925077,0.5240898682905383,0.48088888888888887,0.46942222222222224
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.7733333333333333,0.93307217969151,0.8032454361054766,0.9030558699967424,0.7586206896551725,0.8277816457851421,0.592292089249493,0.767799113957092,0.5091277890466532,0.7526701010116605,0.7173333333333334,0.5485033392884354,0.5267555555555555,0.6822542152275892,0.5609680966368558,0.695111111111111,0.5452444444444445
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.68,0.973319172920497,0.9281045751633986,0.962328805992364,0.9052287581699346,0.894948681443307,0.7794117647058824,0.7664169868086957,0.579248366013072,0.4623050036908658,0.3356444444444444,0.42508877213247154,0.3703111111111111,0.40711048219308876,0.4192568003662779,0.2718222222222222,0.3578666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.76,0.9048423463946487,0.7115009746588694,0.8811353732368397,0.6569200779727095,0.8415808177152768,0.5614035087719298,0.7959714452608473,0.5243664717348928,0.8206804667689194,0.7985777777777778,0.6757531140540036,0.6140444444444444,0.7851383098133595,0.7002800145646584,0.7315555555555556,0.6323555555555556
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.9066666666666666,0.9632486541918455,0.7121848739495797,0.9567417670043676,0.6722689075630253,0.9287320150290421,0.5357142857142857,0.8780761217903412,0.3613445378151261,0.5047114557562768,0.3285333333333334,0.5218704518639943,0.5112888888888889,0.5300127786709121,0.5139541025941677,0.49244444444444446,0.5134222222222222
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.68,0.9239018446794427,0.8366013071895425,0.9046248819875274,0.7973856209150326,0.8141200969609875,0.6952614379084967,0.7323686828400928,0.5735294117647058,0.46806562906563326,0.4590222222222222,0.5981374567040221,0.6279111111111112,0.5391229715944703,0.5841315223498886,0.5687111111111111,0.6225777777777778
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.5733333333333334,0.7416041031255207,0.6511627906976745,0.7362031354850673,0.6380813953488372,0.6436443484760004,0.5523255813953489,0.5723205575602223,0.4876453488372093,0.6297764695169878,0.5191111111111111,0.34186320715290036,0.1733333333333333,0.3846629223019412,0.3440952470436247,0.29333333333333333,0.1815111111111111
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.7066666666666667,0.8382807897162112,0.7212692967409949,0.8201987135796389,0.7041166380789023,0.780883980133155,0.6603773584905661,0.7507705794845448,0.6020583190394512,0.6976873833874807,0.5969777777777777,0.5164617541249851,0.44088888888888894,0.6509401447111858,0.5445520825065678,0.5448888888888889,0.4570666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.7866666666666666,0.9507267585546043,0.8315677966101696,0.9505513123079652,0.8326271186440678,0.9203654798066658,0.753177966101695,0.8290308758818249,0.5953389830508475,0.5693295544752772,0.4789333333333334,0.3845926389445801,0.3056,0.4545977069987186,0.3850609980134314,0.4092444444444444,0.3089777777777778
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,10,0.8266666666666667,0.9074855313414739,0.6724565756823822,0.8711568558721055,0.6004962779156328,0.8248204226121859,0.4937965260545905,0.8313734179724328,0.4764267990074441,0.8731427570790473,0.8485333333333334,0.709703209107797,0.6464000000000002,0.8349778120351072,0.7193925020184422,0.7962666666666667,0.6593777777777777
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,11,0.68,0.907175125184971,0.8022875816993463,0.9070405166181695,0.7957516339869282,0.8752805124743938,0.7344771241830065,0.7618725166065791,0.5759803921568628,0.5679142698064689,0.41244444444444445,0.4181486051563117,0.3733333333333333,0.4515600140558922,0.41875262845026917,0.3584,0.3742222222222222
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,12,0.7733333333333333,0.8200611628010634,0.5476673427991886,0.7849625330703474,0.502028397565923,0.7256915471702667,0.37525354969574043,0.7039448071087326,0.3184584178498986,0.6957564926958508,0.6158222222222223,0.47814419192217794,0.34897777777777783,0.5761655769960463,0.4894376334654589,0.45688888888888884,0.3596444444444445
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,13,0.68,0.6914764960876914,0.5081699346405228,0.681511878446502,0.48692810457516345,0.6382010081932645,0.4305555555555556,0.6518728330968007,0.4387254901960784,0.7079253257544049,0.6359111111111111,0.591938944681267,0.5352888888888888,0.7012729590926523,0.6165170876477681,0.6392888888888888,0.5534222222222223
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,14,0.6666666666666666,0.9721630262748091,0.9384,0.9617478901788623,0.9144,0.9386148563316515,0.864,0.7034388138633072,0.49760000000000004,0.6313214526126281,0.4709333333333333,0.4198770328998394,0.36515555555555557,0.5492427389831576,0.4232179582540948,0.41386666666666666,0.37742222222222227
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,15,0.7466666666666667,0.8117412917046715,0.611842105263158,0.7804309439650694,0.5892857142857143,0.7536442712320409,0.5629699248120301,0.7336746316785981,0.481203007518797,0.6441408823097539,0.5495111111111111,0.5622642350702042,0.4172444444444444,0.6190428190451895,0.5704684409497268,0.48444444444444446,0.42364444444444443
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,16,0.6266666666666667,0.9558572244798419,0.9194528875379939,0.9480847744543638,0.9133738601823708,0.8793937470780141,0.8054711246200608,0.7156407157742678,0.5980243161094224,0.40675872954776293,0.28551111111111116,0.38440433982829947,0.28853333333333336,0.387420561499145,0.3830033821388017,0.2915555555555555,0.28835555555555553
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,17,0.7733333333333333,0.8951306889201648,0.6855983772819473,0.8857729705088494,0.665314401622718,0.8013106269309457,0.49898580121703856,0.8230699555662233,0.5223123732251521,0.8186809449176587,0.795911111111111,0.4505613527586979,0.42773333333333335,0.7022971807803197,0.4664942978088661,0.6567111111111111,0.45226666666666665
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,18,0.5466666666666666,0.7072635264444797,0.6348637015781923,0.6674302114510173,0.5961262553802008,0.573059809317272,0.5344332855093257,0.5454949768957269,0.5200860832137733,0.6684130094340133,0.6554666666666666,0.6391289270519398,0.6279111111111111,0.7387013053138196,0.6525848690534078,0.6851555555555555,0.6335999999999999
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,19,0.8933333333333333,0.948085305579813,0.6716417910447762,0.9472083938442033,0.6716417910447762,0.9379048118285835,0.6175373134328358,0.8865067168162426,0.4216417910447761,0.40983146192486,0.22560000000000002,0.4909976311156533,0.4478222222222222,0.41094585384037513,0.46461442374926454,0.31146666666666667,0.43271111111111116
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,0,0.48,0.7357514265887729,0.725071225071225,0.7146536799333651,0.7136752136752137,0.6440236786038325,0.6502849002849004,0.4505729899641477,0.4166666666666667,0.6275285646315407,0.5664,0.41730331683909494,0.33528888888888886,0.5447352175142031,0.44103952622792375,0.45137777777777777,0.3448888888888889
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.56,0.8343925765345542,0.7532467532467533,0.8141177404818714,0.7467532467532467,0.6903683108074022,0.6313131313131314,0.5300801561477739,0.4855699855699856,0.7000665627692408,0.6897777777777778,0.6247767722071745,0.6519111111111111,0.7501192530544823,0.6351387310006351,0.7420444444444445,0.6664888888888889
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.5466666666666666,0.6211103545334119,0.5803443328550932,0.6044172646905857,0.5738880918220947,0.5598134774142806,0.5279770444763272,0.5400357640430663,0.49426111908177905,0.8858062859801645,0.8650666666666665,0.8078151166704176,0.7984000000000001,0.8990078674583281,0.8210338877525288,0.885688888888889,0.8106666666666666
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.52,0.8699113350149682,0.826923076923077,0.8629531604200205,0.8190883190883191,0.8484411671637823,0.7891737891737891,0.6984669210860572,0.5854700854700855,0.3526366058551381,0.19253333333333333,0.5017764018070192,0.49742222222222227,0.37771408922348537,0.46829224518784995,0.2311111111111111,0.4520888888888889
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.5333333333333333,0.6648663658515558,0.5957142857142858,0.6438533612123153,0.5921428571428572,0.6396046468122462,0.5514285714285714,0.5439405143513337,0.4664285714285714,0.668460412827935,0.5546666666666666,0.8979714970446362,0.8634666666666667,0.7921504435276343,0.9065284982216992,0.748088888888889,0.8693333333333334
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.6666666666666666,0.8708852625145281,0.7368,0.8810747926444629,0.7584,0.837814438084215,0.6976,0.8558015235973095,0.7160000000000001,0.4848550949893367,0.26453333333333334,0.6289615172676751,0.6252444444444445,0.5101929864257568,0.5987802012489984,0.3713777777777778,0.5864888888888888
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.4,0.6944848505661773,0.7607407407407407,0.6914524334621462,0.74,0.7242604320556242,0.7703703703703704,0.5432501457305308,0.5933333333333334,0.6938459016674465,0.7244444444444444,0.4196887277841913,0.3512888888888889,0.4852345643562054,0.42006533736329105,0.47964444444444443,0.35519999999999996
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.36,0.6906725429452667,0.7800925925925926,0.687696917647272,0.779320987654321,0.6602725621542225,0.7785493827160493,0.6018524354296679,0.6118827160493828,0.5441379234125964,0.44035555555555556,0.7189110758678643,0.7148444444444445,0.5157177701115961,0.6870829298478687,0.4295111111111111,0.6805333333333333
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.64,0.8781546566844645,0.8325617283950617,0.87650274189553,0.8294753086419754,0.8460167506701265,0.7993827160493827,0.7966889694366338,0.638888888888889,0.8186282974576475,0.7603555555555557,0.5781840776371544,0.4540444444444444,0.6924089185051846,0.5981535348920499,0.5667555555555556,0.46613333333333334
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.49333333333333335,0.7068089043312187,0.6287339971550499,0.711396119644689,0.6550497866287339,0.6646604904529458,0.6557610241820768,0.49389702715992456,0.49644381223328593,0.35315195678013545,0.15448888888888887,0.8949885812486315,0.8721777777777777,0.39204571670538185,0.8457843982688593,0.30133333333333334,0.8396444444444444
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,10,0.52,0.42524772914085945,0.3682336182336182,0.42948508753041115,0.37749287749287747,0.42180468603406474,0.36324786324786323,0.4767142511390844,0.4807692307692307,0.7513604386059742,0.6702222222222222,0.6987361767497927,0.6266666666666666,0.697355229854465,0.7061197239897586,0.6035555555555555,0.6273777777777778
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,11,0.49333333333333335,0.7049222244100974,0.6991465149359886,0.6847224546345949,0.6799431009957326,0.7093219489345863,0.6692745376955903,0.48657505513342925,0.430298719772404,0.4207724761731136,0.31697777777777786,0.49675653780243323,0.4940444444444445,0.4221971595004982,0.47708840928112684,0.33297777777777776,0.46986666666666677
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,12,0.6533333333333333,0.684588400477275,0.4905808477237048,0.675048111937383,0.49215070643642067,0.6536723163846859,0.4623233908948195,0.6580669615723361,0.5031397174254317,0.730987749760299,0.6842666666666666,0.7067843590792061,0.6172444444444444,0.7026002992971814,0.7202664995837892,0.6200888888888889,0.6232888888888888
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,13,0.5733333333333334,0.6627727682614108,0.6308139534883721,0.6360861842566938,0.6097383720930233,0.5892682114889471,0.559593023255814,0.5470070075749788,0.4985465116279069,0.6996031381005797,0.6200888888888889,0.8306707550643666,0.8248888888888889,0.7244400380632315,0.8260616091130678,0.6567111111111111,0.8131555555555555
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,14,0.5066666666666667,0.8797529787778051,0.8492176386913229,0.8386275851974806,0.8015647226173542,0.7886800847640553,0.721194879089616,0.629331149704856,0.5256045519203414,0.721525709617622,0.7034666666666667,0.8132142023885458,0.7617777777777778,0.8509189248832544,0.8205652851337271,0.8384,0.7688888888888888
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,15,0.68,0.8293161441775061,0.6748366013071895,0.8262829259759249,0.684640522875817,0.7098812162240323,0.5326797385620915,0.634270923743554,0.47058823529411764,0.7083667857712629,0.6545777777777776,0.46604379054307343,0.45191111111111115,0.6515537292364053,0.47612324276064977,0.5959111111111111,0.47271111111111114
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,16,0.4266666666666667,0.8630057256724971,0.851017441860465,0.8367038928421346,0.8219476744186046,0.7090324093792981,0.7390988372093024,0.46615749743374335,0.4491279069767442,0.3920066266458399,0.2599111111111111,0.5375118472084136,0.5199999999999999,0.4125953494379897,0.4827164332414893,0.32231111111111116,0.46684444444444445
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,17,0.6133333333333333,0.8484191572646459,0.7488755622188906,0.8310815834233388,0.7278860569715143,0.7064947495553214,0.6026986506746628,0.6739970490998459,0.5637181409295352,0.6999323263676965,0.6748444444444445,0.6413531602296887,0.5941333333333334,0.7352412613629249,0.6562516011754934,0.6999111111111112,0.6132444444444445
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,18,0.37333333333333335,0.36789538156682877,0.5045592705167173,0.34673171423329924,0.4696048632218845,0.31480963222333735,0.39209726443769,0.2935862307392524,0.3290273556231003,0.41416612398937597,0.3758222222222223,0.896997826071492,0.8890666666666667,0.5777488384206485,0.8808507639987877,0.5804444444444444,0.8711111111111112
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,19,0.7066666666666667,0.9073110408949561,0.8018867924528302,0.9033750172148114,0.7915951972555746,0.8571002713564952,0.6938250428816467,0.7305029110641696,0.4922813036020583,0.39567638313116527,0.23751111111111112,0.4943388381417015,0.4920888888888889,0.394697360239206,0.47210694646392765,0.27377777777777773,0.4583111111111111
